name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
SPOTLESS CAR WASH,Orlando,FL,,confirmed_touchless,touchless_automatic,0.95,"Laser wash service, multiple reviews confirm 'touch-free'/'touchless', no brushes mentioned, customers specifically praise lack of swirl marks.","Orlando, FL #1",89
Royal T Carwash,Derry,NH,,confirmed_touchless,mixed_with_touchless,0.95,"Website confirms 'TOUCH FREE' offering. Multiple reviews praise automated touchless bays. Mixed facility with soft touch tunnel & self-serve also available.","Haverhill, MA #3",72
North Country Car Wash,Gardiner,ME,,confirmed_touchless,mixed_with_touchless,0.95,"Listing & reviews confirm automatic touchless/brushless bay. Mixed facility with self-serve bays also present. Multiple reviews explicitly mention touchless wash system.","Lewiston, ME #2",78
Dr Spotless Car Wash,Kansas City,MO,,confirmed_touchless,mixed_with_touchless,0.98,"Multiple reviews confirm automatic touchless wash (no brushes). Mixed facility with self-serve bays also present.","Kansas City, MO #2",76
Sudsy Car Wash,Rigby,ID,,confirmed_touchless,mixed_with_touchless,0.95,"Confirmed touchless automatic bay. Multiple reviews explicitly praise 'Touchless Automatic' for no scratching. Mixed facility with self-serve bays also present.","Idaho Falls, ID #2",89
Thunder Auto Wash,Oklahoma City,OK,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touchless Automatic' wash. Multiple reviews confirm brushless/touchless automatic bay. Self-serve bays also present. Clear touchless automatic offering.","Oklahoma City, OK #1",94
American Wash,Four Oaks,NC,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states touchless automatic wash as primary service. Brushless automated washing confirmed.","Lillington, NC #3",
Solum Car Wash,New Richmond,WI,,confirmed_touchless,mixed_with_touchless,0.92,"Website confirms 'Touch-Free Wash Tunnel' with dedicated hours. Customer review explicitly states 'touchless outfits.' Mixed facility includes soft scrub & full-service lanes. Some negative reviews mention brushes/scratches but refer to self-serve brush bay, not the touchless automatic.","New Richmond, WI #3",61
BP Gas Station Laser Touchless Car Wash,Milwaukee,WI,BP,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless automatic bay. One 1★ review alleges scratching, but four 5★ reviews affirm touchless operation; isolated complaint lacks corroboration.","Milwaukee, WI #2",93
Eagle Ave Laser Wash,Rock Valley,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Laser wash system confirmed. Review explicitly states 'touchless automatic car wash' present alongside self-serve bay. Business name and description align with touchless technology.","Le Mars, IA #2",
Ashebrooke Express Wash,Morgantown,WV,,confirmed_touchless,touchless_automatic,0.95,"Description states touchless automated service. Reviews confirm automatic touchless bays with touch-free/touchless keywords and no brush/cloth contact mentions.","Morgantown, WV #3",
Bay Star Carwash,Houston,TX,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm 'touchless car tunnel,' 'touch-free drive through,' and 'no touch auto wash.' Mixed facility with detailing services but genuine automatic touchless bay present.","Houston, TX #3",84
Kwik Trip,MARSHFIELD,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus is a laser/touchless automatic system. Description explicitly states touchless automatic with no physical contact.","Marshfield, WI #1",
Mobil,Ontario,CA,Mobil,uncertain,unknown,0.3,"Listing description claims touchless automatic, but official page content has no car wash services mentioned. Unverified marketing claims conflict with missing documentation.","Inland Empire, CA #2",80
Shell,Carmel,CA,Shell,uncertain,unknown,0.4,"Description claims brushless touchless system, but no review evidence provided to verify. Chain data absent.","Monterey, CA #2",
Washie Car Wash - Touchless and Self Service,Orlando,FL,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly describes automatic touchless gantry with high-pressure nozzles, no brushes/cloth. Multiple reviews confirm automatic touchless bay operates. Mixed facility includes self-serve bays.","Orlando, FL #2",92
Wave Car Wash II LLC,New Britain,CT,,confirmed_touchless,touchless_automatic,0.92,"Website explicitly states 'touchless' headline, 'TOUCHLESS GUARANTEE', zero-degree nozzles, no brushes/friction. Multiple reviews confirm touchless/contactless/touch-free automatic wash. One brush mention is optional add-on, not main service.","Hartford, CT #3",68
Gorilla Touchless Car Wash Pearland,Pearland,TX,Gorilla Car Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states '100% touchless technology with zero brush contact.' Multiple reviews confirm touch-free/touchless experience. One negative review critiques cleaning quality, not touchlessness.","Houston, TX #2",80
AquaMax Carwash,Harrisburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touch-Free Automatic' with gantry-arm high-pressure wash. Multiple reviews confirm automated touchless bay. No brush/bristle mentions. Mixed facility (touchless auto + self-serve).","Harrisburg, PA #3",82
Kwik Trip,Lake Geneva,MI,Kwik Trip,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states 'automatic touchless car washing — no brushes, no cloth.' Amenities list touchless automatic wash. No contradictory review evidence.","Harvard, IL #3",
Kwik Trip,MASON CITY,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash, water+detergent only, no brushes/cloth. PDQ Laserwash 360 Plus confirmed touchless equipment.","Mason City, IA #2",
Yucaipa Shell Touchless Car Wash,Yucaipa,CA,Shell,confirmed_touchless,touchless_automatic,0.98,"Fully automatic touchless/brushless system confirmed. Multiple reviews explicitly state no brushes/towels, power washing only. High confidence.","Inland Empire, CA #3",78
Xtreme Clean Auto Wash,Portage,MI,,confirmed_touchless,mixed_with_touchless,0.95,"Facility explicitly offers touchless automatic bay alongside soft-touch option. Multiple reviews confirm touchless wash available and functional.","Kalamazoo, MI #3",74
Autobath Car Wash,Contoocook,NH,,confirmed_touchless,mixed_with_touchless,0.99,"Website confirms 2 automatic touchless bays; multiple reviews praise brushless/touchless/no-touch automatic wash. Self-serve also present.","Concord, NH #2",87
Splish Splash Touchless Car Wash,Chippewa Falls,WI,,uncertain,touchless_automatic,0.65,"Listing & description clearly describe touchless automatic gantry system. One 1★ review reports scratches (setup issue for long beds?), one 2★ claims 'not touchless anymore.' Conflicting evidence requires verification.","Eau Claire, WI #2",65
The Wash Zone,Ladson,SC,Royal Rinse Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm automatic touchless bay present. Mixed facility offers self-serve, touchless, soft-touch, vacuums. Touchless option clearly operational and distinct.","Charleston, SC #1",58
Auto Spa,Erie,PA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated car wash' and 'brushless wash'. Reviews confirm $8 touchless wash and brushless service.","Erie, PA #3",62
Kwik Trip,Lake Geneva,WI,Kwik Trip,uncertain,mixed_with_touchless,0.65,"Description claims touchless automatic; review mentions both touchless AND soft-touch options. Soft-touch presence unclear if separate bay or alternative.","Harvard, IL #2",
Frog's Car Wash,Erie,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Clear evidence of automatic touchless bay using water pressure & chemicals, no brushes/cloth. Mixed facility with self-serve section also present.","Erie, PA #1",72
Splash Car Wash,Colorado Springs,CO,Splash Car Wash,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states 'fully touchless automated car wash.' Multiple reviews confirm automatic touchless bay; one praises 'no brushes.' Self-serve bays also present but not primary.","Colorado Springs, CO #1",86
Magic Touch Car Wash,El Paso,TX,,confirmed_touchless,touchless_automatic,0.85,"Multiple reviews explicitly confirm automatic touchless/touch-free system. One negative review mentions hand-drying cloth (separate service), not the automatic wash itself.","El Paso, TX #1",68
Metro Express Car Wash,Meridian,ID,,uncertain,unknown,0.35,"Marketing claims touchless, but reviews contradict: explicit 'not touchless' complaint, scratch damage reports, towel-drying needed. Evidence insufficient.","Boise, ID #1",
Mr. Touchless Car Wash,Waterbury,CT,,confirmed_touchless,touchless_automatic,0.98,"Explicit touchless automatic bay confirmed by listing description, name, and consistent customer reviews praising touchless wash without brushes.","Danbury, CT #2",84
Integra Car Wash,Concord,NH,,uncertain,unknown,0.45,"Reviews confirm touchless/no-touch/brushless options exist, but one 2★ review mentions 'soft touch wash' causing physical damage—suggests mixed facility or conflicting service types.","Concord, NH #1",91
Robo Car Wash,Jefferson City,MO,,confirmed_touchless,mixed_with_touchless,0.95,"Website mentions self-serve friction bays, but multiple reviews explicitly confirm brushless/touchless automatic bay. Mixed facility with touchless option present.","Columbia, MO #2",73
Spotless Carwash,Forest Park,IL,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless automatic wash. Website mentions automatic system. Mixed facility (self-serve + touchless automatic noted). No brushes mentioned positively.","Chicago, IL #2",93
Car Wash,Superior,WI,,confirmed_touchless,touchless_automatic,0.95,"Automatic touchless bay confirmed: water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews praise 'touch free' operation.","Duluth, MN #1",85
Fleet Farm Car Wash,Appleton,WI,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touchless/touch-free automatic wash with gantry overhead system. High-pressure nozzles, no physical contact. 24/7 automatic service.","Appleton-Oshkosh, WI #1",85
Westlake Laser Wash,Cleveland,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly confirms 100% touch-free laser wash with ultrasonic/laser sensors, no brushes. Multiple reviews mention 'touchless' and 'brushless' service.","Cleveland, OH #3",91
Squeaky Clean South,Austin,TX,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm automatic touchless/brushless/contactless bay. Optional hand-brushing of rims is separate pre-service, not the main wash.","Austin, TX #1",95
Kwik Trip,MOORHEAD,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ LaserWash 360 PL is documented touchless/laser automatic equipment. Description explicitly states touchless bay, no physical contact.","Fargo, ND #1",
Wave Car Care Center,Billings,MT,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Billings' First and Best Touchless Auto Wash'. Multiple reviews confirm 'fully touchless machines', 'brushless', and automatic operation. Hand-drying is post-wash service, not brush contact.","Billings, MT #1",93
Super Wash,LeClaire,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly confirms automatic touchless bay using water pressure + detergent, no brushes/cloth/foam curtains. Mixed facility with self-serve bays also present.","Clinton, IA #1",58
Kleen Kat Car Wash,Georgetown,DE,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states touchless automated wash. Review confirms brushless operation. No brush/cloth contact evidence.","Georgetown, DE #3",
Chevron Crescent City,Crescent City,CA,Chevron,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless gantry system with high-pressure nozzles, no physical contact. Istobal equipment confirms touchless technology.","Brookings, OR #1",
Kwik Trip,OSHKOSH,WI,Kwik Trip,uncertain,mixed_with_touchless,0.65,"Description claims touchless auto bay with high-pressure water/chemicals only. Review confirms touchless option exists but also mentions soft-touch bay present. No brushes explicitly stated.","Appleton-Oshkosh, WI #3",
Hurricane Bay Carwash,Bardstown,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless bays present. One review mentions 'brush side' alongside touchless, indicating mixed facility with genuine touchless automatic option.","Bardstown, KY #1",68
New Wave Wash,Macungie,PA,,uncertain,unknown,0,"error:Error: 400 {'type':'error','error':{'type':'invalid_request_","Allentown, PA #2",81
Applegrove Car Wash,North Canton,OH,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless automatic bay. Mixed facility with self-serve bays + one automatic touchless. Website minimal but reviews provide clear evidence.","Canton, OH #3",87
Monster Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly claims 'touchless car wash'. Multiple reviews confirm touchless tunnel operation. Mixed facility with self-serve bays also present.","Anchorage, AK #1",77
Lucky Ducky Car Wash | TOUCHLESS Car Wash | Brighton,Brighton,MI,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states touchless automated system. Multiple 5★ reviews confirm no-brush touchless wash, high-pressure equipment, no scratches/swirls.","Ann Arbor, MI #1",92
Chardon Auto Spa,Chardon,OH,Super Suds Auto Spa,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touch-free Automatic Washes.' Multiple reviews confirm touchless/no-touch automatic service with powerful water pressure and effective drying.","Chardon, OH #2",89
Mr Suds Carwash,Columbia,SC,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews confirm brushless/no-brush automatic wash; description explicitly states no brushes or physical contact.","Columbia, SC #1",92
E&M's Family Car Wash,Hudson,NH,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms touch-free automatic wash. Multiple 5★ reviews explicitly praise touchless bay. Also offers self-serve bays. Clear touchless automatic present.","Fitchburg, MA #1",88
Executive Laser Wash,West Des Moines,IA,Executive Laser Wash,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm no-touch/touchless/laser automatic wash. 24-hour automatic operation. Chain name 'Executive Laser Wash' supports laser/touchless positioning.","Des Moines, IA #2",88
West Chester Buggy Bath,West Chester,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '1 touch-less automatic' with 'No Brushes = No Scratches'. Multiple reviews confirm touchless/laser wash automatic bay. Also offers self-serve bay.","Coatesville, PA #1",76
Pit Stop Car Wash,Evansville,IN,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states '24-HOUR TOUCH LESS' and LaserWash technology. Multiple reviews confirm no-touch automatic wash; customers explicitly contrast it against brush washes.","Evansville, IN #1",87
Kimo's Car Wash,Reedley,CA,Kimo's Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Automatic touchless laser wash confirmed by multiple reviews mentioning 'touchless,' 'touch-free,' and 'laser light drying.' Also offers self-serve bays. No brush/cloth contact evidence.","Fresno, CA #1",82
Kwik Trip,DE WITT,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay, PDQ Laserwash 360 PLU equipment confirms laser/touchless technology.","Clinton, IA #2",
Erwin Laser Wash,Painted Post,NY,,confirmed_touchless,mixed_with_touchless,0.95,"PDQ 360+ touchless automatic (high-pressure water/chemicals, no brushes) in Bay #1 confirmed. Mixed facility with soft-touch bays & self-serve also present.","Elmira-Corning, NY #1",66
Aqua Shine no touch car wash,Waterbury,CT,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm automatic touchless/no-touch wash with no brushes. Description states 'automatic touchless car washing — no brushes, no cloth.' Strong evidence of genuine touchless operation.","Danbury, CT #1; Hartford, CT #1",92
Upstate LaserWash,Clifton Park,NY,,uncertain,unknown,0.5,"Description claims touchless/high-pressure automatic. One 1★ review alleges tunnel damage, contradicting touchless claim. Need clarification on tunnel type.","Albany, NY #2; Saratoga Springs, NY #2",87
Splash n' Dash Car Wash,Bend,OR,,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews confirm touchless automatic wash. Website explicitly lists touchless_automatic service. No brush/cloth contact mentioned.","Bend, OR #1",90
Magic Mist Auto Wash,Grand Island,NY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states fully automatic touchless bays. Multiple reviews confirm touchless automatic bays operate at facility alongside self-serve options.","Buffalo, NY #3",86
Rain Tunnel Car Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24-HOUR TOUCHLESS AUTOMATIC' service. Multiple reviews confirm touchless bay operation. Mixed facility with hand wash bays also present.","Chambersburg, PA #1",73
The Wash Lab LLC,Bentonville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless automatic wash. Customer states 'only car wash without spinning brushes.' Owner acknowledged for wrap-around brush avoidance.","Fayetteville-Bentonville, AR #1",80
Cascade Car Wash,Springboro,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.98,"Description explicitly states automatic touchless bay with no physical contact. Multiple 5★ reviews consistently confirm touch-less/touchless operation. No brush/cloth evidence.","Dayton, OH #2",92
Cat's Car Wash,Norcross,GA,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm brushless, touch-free, and laser wash options. Automatic touchless bay clearly present.","Atlanta, GA #2",87
Outback Auto Wash,Ashtabula,OH,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states touchless car wash; customers confirm brushless/touch-free wash; laser equipment mentioned; automatic bay confirmed.","Chardon, OH #1",81
Tyler Car Wash,St. Charles,IL,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Advanced touchless systems' and 'D&S touchless systems.' Multiple 5-star reviews confirm touchless automatic wash. No brush/cloth evidence present.","Elgin, IL #2",81
Kwik Trip,MARION,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states touchless automatic with high-pressure water jets, no brushes/cloth. Equipment listed as PDQ laserWash (laser touchless system).","Cedar Rapids, IA #3",
Touch-free Car Wash,Westland,MI,,uncertain,touchless_automatic,0.75,"Strong evidence supports touchless automatic (gantry, high-pressure nozzles, multiple touchless reviews). One 1★ review contradicts; unclear if isolated complaint or systematic issue.","Ann Arbor, MI #3",64
Don's Car Wash,Billings,MT,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states four 24-hour touchless in-bay automatic washes. Multiple reviews confirm touchless/brushless systems. Evidence is clear and consistent.","Billings, MT #2",78
Hudson Car Wash LLC,Hudson,NH,,uncertain,unknown,0.35,"Website non-functional; reviews mention touchless bay exists but report cleaning issues; mixed service types unclear from evidence.","Fitchburg, MA #3",75
Freedom Wash,Motley,MN,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touch Free Wash' service. Review confirms touchless option available. Meets touchless automatic criteria.","Brainerd, MN #2",
Soapyshell Carwash - Dundalk,Baltimore,MD,,confirmed_touchless,mixed_with_touchless,0.92,"Listing explicitly states touchless automatic bays available. Reviews confirm no-touch/brushless/laser automatic wash present alongside self-serve bays.","Baltimore, MD #3",79
Mr Suds Carwash,Cayce,SC,,confirmed_touchless,mixed_with_touchless,0.92,"Reviews confirm automatic touchless bays (high-pressure jets, no brushes). Mixed facility: touchless automatic + self-serve wand bays. One review mentions broken touchless bay; others praise touchless service.","Columbia, SC #2",68
Sheetz,Altoona,PA,Sheetz,confirmed_touchless,touchless_automatic,0.85,"Listing explicitly describes automatic touchless bay with high-pressure water jets, no physical contact. No contradictory reviews present.","Altoona, PA #2",
Touch Free Car Wash,Hillside,IL,,confirmed_touchless,touchless_automatic,0.98,"Listing explicitly describes high-pressure water jets with no physical contact. Multiple 5★ reviews confirm touchless automatic operation; Tesla owner specifically praises no-brush design.","Chicago, IL #3",91
Enviro Auto Wash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms two touch-free automatic bays. Multiple reviews explicitly praise touchless/brushless/touch-free wash. Self-serve bays present but automatic touchless bays clearly primary offering.","Binghamton, NY #2",88
Sheetz,Asheboro,NC,Sheetz,confirmed_touchless,mixed_with_touchless,0.92,"Description confirms automatic touchless bay using high-pressure water jets, no physical contact. Customer review explicitly mentions 'touch free car wash' present at location.","Asheboro, NC #2",
Cascade Car Wash Touchless Automatic - Englewood,Englewood,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm touchless experience.","Dayton, OH #1",94
Ellwood Auto Wash,Ellwood City,PA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water & detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm touch-free/touchless/brushless automatic. One damage report unrelated to brush contact.","Butler, PA #2",86
Ridgeville Laserwash,North Ridgeville,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'Touch-Free Laser Wash' with 'No brushes. No scratches.' Multiple reviews confirm laser/no-touch/touchless technology and paint safety.","Cleveland, OH #2",95
Splash 24,Canandaigua,NY,Splash Car Wash,confirmed_touchless,mixed_with_touchless,0.92,"Website omits touchless claims, but multiple customer reviews explicitly confirm 'touch free,' 'no touch,' and 'touch less' automatic bay. Contradicts official description but review consensus is strong.","Finger Lakes, NY #2",68
Rain Tunnel Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24-HOUR TOUCHLESS AUTOMATIC'. Multiple reviews confirm brushless/touchless automatic bay. Mixed facility with additional services.","Chambersburg, PA #2",66
Performance Plus Quick Oil Change & Car Wash,Coloma,MI,,confirmed_touchless,touchless_automatic,0.92,"Description clearly states automatic touchless bay with gantry arm, high-pressure nozzles, no physical contact. Multiple reviews confirm 'touch less,' 'touch free,' and 'brushless' wash. Mixed review quality doesn't negate touchless technology presence.","Decatur, MI #1",59
Gorilla Touchless Car Wash Pflugerville,Pflugerville,TX,Gorilla Car Wash,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm contactless/touchless automatic wash with high-pressure water jets, no brushes or cloth contact.","Austin, TX #2",92
Ollie Wash Newburgh,Newburgh,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'in-bay automatic touch-free wash'. Multiple 5★ reviews confirm touchless/touch-free automatic wash. Also offers self-serve bays and vacuuming.","Evansville, IN #2",86
Seaway Carwash and Detail Center,South Burlington,VT,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless/touch-free automatic bays present. Facility also offers DIY bays and tunnel wash, but touchless bay clearly available.","Burlington, VT #3",64
Kwik Trip Car Wash,Eau Claire,WI,Kwik Trip,confirmed_touchless,mixed_with_touchless,0.95,"Two automatic bays confirmed: older touch-free only bay + newer machine with touch-free option. Touchless automatic present.","Eau Claire, WI #1",85
Al's Super Wash | TOUCHLESS Car Wash | Dort Hwy,Grand Blanc,MI,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Explicit touchless automatic bays advertised; high-pressure water/chemical, no brushes. Self-serve bays also present but touchless automatic confirmed primary service.","Fenton, MI #1",88
Autowash @ Thompson Valley Car Wash,Loveland,CO,Autowash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms 3 touchless automatic bays. Multiple reviews consistently praise brushless/touch-free wash. Mixed facility (touchless auto + self-serve).","Fort Collins, CO #1; Greeley, CO #1",82
Executive Laser Wash,West Des Moines,IA,Executive Laser Wash,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 6 bays touchless automatic. Multiple reviews confirm 'true touchless wash,' 'brushless,' 'laser' system. No brush/cloth contact evidence.","Des Moines, IA #1",87
Magic Car and Pet Wash -Kingdom City,Kingdom City,MO,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm brushless/no-touch automatic wash. Description states touchless automated experience. One damage complaint does not negate touchless classification.","Columbia, MO #3",68
Greenhill Car Wash,Georgetown,DE,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless/brushless automatic bay. Mixed facility with brush options also present.","Georgetown, DE #2",54
Big Wave Car Wash,Colorado Springs,CO,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'touch-free' and 'touchless.' Multiple reviews confirm automatic touchless wash with no brushes. Mixed facility also offers self-serve.","Colorado Springs, CO #2",80
The Local Car Wash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'modern touchless car wash system' and 'touchless washing eliminates abrasive brushes'. Multiple reviews confirm laser wash, touchless drive-thru, no-brushes approach. Strong corroborating evidence.","Asheville, NC #1",90
Auto Wash Car Wash,Canandaigua,NY,,uncertain,unknown,0.35,"Website describes friction/soft-touch wash (hand prep, power clean). Reviews claim touchless/laser/no-touch, but website contradicts. Damage reports suggest contact risk.","Finger Lakes, NY #1; Rochester, NY #1",87
Spot Free Rapid Wash,Columbus,OH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/automatic operation. No brushes or cloth contact reported. 24/7 automatic bay with spot-free rinse & wax.","Columbus, OH #2",89
GO! Wash Car Wash Easton,Easton,MD,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automated spray systems without brushes/contact. Multiple reviews confirm touchless operation, though with performance issues.","Easton, MD #1",
Apex Car Wash,Hamburg,NY,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touch-Free Car Wash' multiple times. Customer reviews confirm touch-free/touchless operation with high-pressure water system. No brushes or contact mentioned.","Buffalo, NY #2",82
Shiny Car Car Wash,Appleton,WI,,confirmed_touchless,mixed_with_touchless,0.85,"Listing explicitly states 'automatic touchless car washing — no brushes, no cloth.' Multiple reviews mention 'touch free' and 'touch less' automatic wash. Mixed facility includes self-serve bays.","Appleton-Oshkosh, WI #2",65
aFORDable Touch Free Carwash,Owego,NY,,confirmed_touchless,touchless_automatic,0.92,"Listing explicitly describes high-pressure water jets touchless automatic bay. Customer reviews confirm touch-free operation. No brush/cloth evidence.","Binghamton, NY #3",69
Royal Express Car Wash,Evansville,IN,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless Automatic' option. Multiple reviews confirm touchless automatic bay operational and customer-preferred. Mixed facility with tunnel & self-serve also available.","Evansville, IN #3",80
Spirit of America Car Wash,Naperville,IL,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touch-Free' and 'Rail-Free Automatic' as primary service. Multiple reviews confirm touchless automatic wash technology present and operational.","Elgin, IL #3",85
SolarShine Express Car Wash,Charlotte,NC,,uncertain,unknown,0.35,"Website lacks touchless claims; reviews mention touchless option, but one 1★ review alleges scratches/damage, contradicting touchless operation.","Charlotte, NC #1",80
Barn Car Wash,Saugus,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Business explicitly advertises 'Touch Free 24/7' with automated touchless tunnels. Multiple customer reviews confirm touchless wash availability and positive experience with contactless/touch-free service at Saugus location.","Boston, MA #3",73
Pristine Clean Car Wash,Candler,NC,,confirmed_touchless,mixed_with_touchless,0.95,"PDQ LaserWash 360 Plus confirmed touchless automatic. Multiple reviews explicitly distinguish touchless/laser wash from soft-touch/brush options available at facility.","Asheville, NC #3",55
Soapyshell Carwash - Perry Hall,Nottingham,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Two touchless automatic bays explicitly confirmed. Multiple reviews praise no-brush touchless wash. Mixed facility with self-serve bays also present.","Baltimore, MD #2",76
Whale of a Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated car wash experience.' Multiple reviews confirm touchless/no-touch service. Water-pressure automated wash confirmed.","Albuquerque, NM #1",90
Galleria Express Car Wash,Charlotte,NC,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states automatic touchless wash, no brushes/cloth. Multiple reviews confirm touchless option exists and is used. Mixed satisfaction but mechanism confirmed.","Charlotte, NC #3",75
Province Car And Dog Wash,Aurora,CO,,confirmed_touchless,mixed_with_touchless,0.98,"3 touchless/touch-free automatic bays confirmed by multiple reviews. Mixed facility with self-serve bays also present. No brush/soft-touch concerns mentioned.","Denver, CO #3",89
Buster's Car Wash,Malta,NY,,uncertain,unknown,0.45,"Conflicting evidence: listing claims touchless/water+chemistry only; one review explicitly sees 'big brush rolls'; scratch damage reported. Website vague on equipment type.","Albany, NY #1; Saratoga Springs, NY #1",82
EZ Carwash @ Adrian Image Center,Adrian,MI,,confirmed_touchless,mixed_with_touchless,0.92,"Website confirms 'Two touch free automatic car wash areas.' Multiple reviews validate touchless bays. One brush-damage claim conflicts but refers to 'bay 7'—likely a separate bay, not the touchless automatics.","Adrian, MI #2",71
Splash n Dash Springfield, KY,Springfield,KY,,uncertain,mixed_with_touchless,0.6,"Website claims 'Touch Free' automatic, but also mentions 'Soft Touch' which typically implies brush/cloth contact. Soft touch contradicts touchless. Clarification needed.","Bardstown, KY #2",
Elkton Car Wash,Elkton,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm brushless/touch-free automatic bay. Mixed facility also offers soft-touch (separate service). Touchless option clearly present and operational.","Coatesville, PA #3",79
