confidence,score,name,address,lat,lng,rating,reviews,phone,place_id,queriesMatched,firstFoundMetro,thumbnail
low,67,Wash Your Ride Carwash,"9164 FM78, Converse, TX 78109",29.515723899999998,-98.30758209999999,3.3,67,,ChIJGSonaljtXIYRJl89ITnbToo,touchless car wash|laser car wash|brushless car wash,san-antonio,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFChpgotJqclH5-j8oVbRP66YXeEXWjF82LrW_modyAlfrZ53MYN_DhWRPtMU8uDfGoZpRFc-eAXBBKlSvmH5NJr99UcVJji79-Txzfo7-bCBTsoJjyOt8Nj_mQToKq2_w3bQcQRA=w163-h92-k-no
low,67,Nancy Clark's Car Wash,"2321 State St, Erie, PA 16503",42.1140331,-80.07454969999999,3.6,67,(814) 459-1051,ChIJsRRyXSKAMogRyz1Djozb9c8,touchless car wash,erie,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcjqJYrFvtO-inF3YF0d2LYhqFFFUnMQqGu6p_0JZ7cEqtUN8TXxwkDUnnnVV_jMObTzmU7jshmZHol2d1Hgk1hv5emNBTCIJEcjKnQ7Snp9DVQ1nr7SUPmgYHE4dSBor7bGGI=w80-h106-k-no
low,67,Abbottstown Car Wash,"660 W King St, Abbottstown, PA 17301",39.8823441,-76.9964499,3.7,67,(717) 259-5897,ChIJAwPcohdYyIkRsRXFUhRoUFY,touchless car wash|brushless car wash,york,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLqYxNEMpEs9caEbxI0ASNT0Pq7uxlcZuSPKiVNLWo1-x1vRQkF-ojQVrvxpEZd6AMSaEdZLwDx4RDBg6bFlN6s9no_UR79fCRtQMnlF5t0Kfg3F10LeI6N7os6AMFQ-lkWGGoFQ=w174-h92-k-no
low,66,Self Service Car Wash,"271 Forest Rd, Bessemer, AL 35023",33.4530902,-86.9821882,4.3,66,(205) 878-5669,ChIJ11s1sizhiIgRZu54w_K0O7Y,laser car wash,birmingham,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDqwcumxC5Z5vDyfFdxQLycpXycI5A6MbRDOkZAmmQ6rGeC9fcQUPRyQLQYFGVoPNURVK6-LPiersU_mzUnaPh7WmMKsGYu0sCf0fSMxvPPqqCdEDEya5XjTBsSgP-AaCHCnm23w=w163-h92-k-no
low,66,Monument Car Wash,"177 S Plum St, Fruita, CO 81521",39.1573242,-108.7351415,3.7,66,(970) 858-4774,ChIJ_-s5w5T-RocRIruRBY62st4,touchless car wash|laser car wash|brushless car wash,grand-junction,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnlKZvtVI86NU3p2px9hKywbNXPWCn4SM_InTlx7cnRNPz6eAO10L4dvSs0sJ693DJ8_1TRe9qr3bTegFWv9aVC2MxQDhK_izd6_Az_8Z2nmRtMnUAc1CsRwaFvyIvci8rWZ6MKg=w122-h92-k-no
low,66,Diagonal Center Car Wash,"1445 Nelson Rd, Longmont, CO 80501, United States",40.1517354,-105.1190462,3.7,66,+1 303-772-7986,ChIJnRf7W4_5a4cRnRKgKKuP4kc,brushless car wash,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoRq1xAsOCX03imx027DJpNFTTa2NoZbqKxDXu5dz2snRbR7vdHcCfTvNoSrJ87o39YLZb2bkL5qpFJLkKdyWEysAoHHUkcABQEGj14DBobyLQUNt6ME6-Zm0nEx7YTY-mksO8=w122-h92-k-no
low,66,Bright Wash,"928 Paradise Rd, Modesto, CA 95351",37.6221567,-121.0197977,4.2,66,,ChIJg_ner6VTkIARFceVjFatZlE,brushless car wash,modesto,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqptClpdfiPLViB-JULzBLrgGaD3X4CVcWE-ES74k9nni-U9j3g8BeDXX67E0HiwO_fmrACX-3V3eSbJU-PzalRlIOG0pPVpN6Pegx6fK5aMZbQbZ8b3LLE3vEhqKg6I9jYqI=w80-h142-k-no
high,65,Advanced Auto Spa,"810 Gateway Ln, Tea, SD 57064",43.4594763,-96.82517639999999,3.5,26,(605) 214-5634,ChIJt6AFX6_JjocRwzl-NMtfKfI,touchless car wash|laser car wash|brushless car wash,sioux-falls,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGRA_yBUoy2euPrP4H5qzxjUpbX2j5rNNhnrvLTMY0sGE1DtYy0MagUb63EFe3_RmoxlMUt-vO8fdJjIxwil25BvfLAKiXzkLz-XW7hTVeF-m_rlGU2rcEVv4cXie2sh6-oExh=w122-h92-k-no
low,65,Sunshine Car Wash,"7939 Lowrance Rd, Memphis, TN 38125",35.0345995,-89.79700009999999,2.9,65,(901) 624-1010,ChIJxSlI556Qf4gRri9fguHH5IQ,brushless car wash,memphis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbJ6qYo3c9iOr7ec9-S1iMvUpjVA81_kcT8Vn9pSn2zAvr9YGM_cnfTzYhAVzgVVMgybJCvdpB1VWbTLkbEpBsswcDAYMmuiJPiNezGHrPxDHsVzkLDAxIbrStswvnjUYBVgQ=w122-h92-k-no
low,65,Suds of Central Arkansas,"2224 Pike Ave, North Little Rock, AR 72114",34.7765452,-92.27799949999999,3,65,(501) 771-9346,ChIJ9-1IYeu80ocRpd2XfEvUXw4,brushless car wash,little-rock,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV904pDtChA-EyAy2m3KU0HpCwgdn4mNvHLwWkEUo1Jp3H-kMllN5jho4--XoN9iZy4NimMTfsSjxiiFtb3dZOzMwUKCWTumA2rj5J8jiSQSxf5sDG2rrTyP3a9tDUCu0oZeK66A=w176-h92-k-no
low,65,Clean Machine Car Wash,"4646 S 2700 W, Salt Lake City, UT 84129",40.6686026,-111.9584441,4.8,54,(801) 987-2225,ChIJX5Z8NHGMUocRHVLZ-Ku_4ek,laser car wash,salt-lake-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY56wV21h_uxq1iDeREpCWH0Ot4y6_VLvwxiPUDjIeHg8g0UwePTZ9dUtsqETUOopMgPJR5Wp6vet6t8qwSRbsbjPKLeRhetTh5nAdjZhmyzKS5VrmkpptC5X5sHLmi0r330cTjcK71Lus=w80-h106-k-no
low,64,Car Wash,"434 Frebis Ave, Columbus, OH 43206",39.9357751,-82.9844456,3.9,64,,ChIJi1oB-KiIOIgRB7QYJG7DmVI,laser car wash,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCScuqth859X54p-MNhEjo4yms-bomWG77T9y0tOGLZm-1ytXc34O96_zQSUpTE2tOYOEe1f9AHApsiurBDXiD2IOeI_EoR5uuf3_HuFNPBo0t015ErWpByt-ZXfUgBMm-MT1y5g=w80-h142-k-no
low,64,Galbraith Self Car Wash,"Deer Park, OH 45236",39.2074334,-84.3902331,4,64,,ChIJRSWVuRhTQIgRyu5e0cgy0Rc,touchless car wash,cincinnati,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhoiVPyP03Smr1ozaaELPRgyIkeF5qNsiiDCU8KeJomMpvR2_HjGYd4dt6tsHBb5PKTsCrpjl3bELOhv8XgIW1hMCXeAn-fujpJzpSvKZmq-2ZUX_gFnGqgzRIlCwQNtJNG1R4PA=w163-h92-k-no
high,63,Z’s Touchless Carwash,"23955 W Warren St, Dearborn Heights, MI 48127",42.341097,-83.2725099,4.1,25,,ChIJZ3tqYABLO4gRQ8Ejegh7W0I,touchless car wash|laser car wash|brushless car wash,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUUXfDyQ3054cUKcoJs82JKnoVkWHOhsEOqmy0kb6tYgdeK95U5N6W48_DeJvEEVIxbR1p6XlQfvQUobzdA2qFeSfk5fH7G_7RnvnGmeqIkv6iWaGYNofQQzFho2KJSVA--1058Bmn9wGb=w204-h92-k-no
high,63,Touch Free Wash,"512 El Camino Real, San Bruno, CA 94066",37.623715,-122.4126809,4.1,25,,ChIJxz8jKth5j4AR4cCUPgZt36o,laser car wash,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeC6X3AQCWbJc2wvFAvLucq0vaob4WSpHT1ObD-V8uPmt68fdIaEhYz4ZIEVDG5QBFQTfCPubflcfq0drJGliYuLNZHg2CIquVvaNJAOnuLJxZzy31kML6XVltvxkVctqmWRyR=w122-h92-k-no
high,63,Laserwash,"1899 Skibo Rd, Fayetteville, NC 28303",35.0710671,-78.9648371,4.1,25,(910) 864-2129,ChIJVyz0ly9rq4kRZStcXwneswE,touchless car wash|laser car wash|brushless car wash,fayetteville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz9LwqOiHZEVe3XWCAFeNTCbKuCIX4J3JlgyF0D3d3rbPC9H-4n3jxHM9fvpYtjpWvF477dKcrkjfKFWSopCN0UczHwy0aou2WW9DMG86_PugjjsryPX-ofV5lpb0KFUqpSAHf=w80-h106-k-no
low,63,Washers Car Wash and Dog Wash,"6241 Lake Michigan Dr, Allendale, MI 49401",42.972978499999996,-85.9402154,4,63,(616) 802-2391,ChIJX1_g-AuZGYgRJO79xsYAe2A,laser car wash,grand-rapids,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSAhpzEdgCMuDVbM85M32xxsytZI7sLBnkxaLJwVyekA-NEXyc7hKF411BgyHAV53Oq2dxghCrqMQFE3xeNfim6Ry5YScu1nB3rdtdq4wZhCfyEiboseznBkAv9mU0sP8rtQHUoA=w122-h92-k-no
low,63,McKean Car Wash,"9065 Main St, McKean, PA 16426",41.995132399999996,-80.1427688,4.1,63,(814) 983-1561,ChIJT94DuzF9MogRxOza6pvZp0o,touchless car wash|brushless car wash,erie,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_w37XBfI5PaXh9QIbwbzuYvcm7gj3UE7SYbHiA5Oo8oGDYGclP6TJI3w6aM50arkkkF-l9xRxN_CMRHbY3xJ42Wk2prdX_lHaRQQV40R9F3eXkLyfbf0KxgadEU4KDAzRQwSV=w122-h92-k-no
low,63,Gunbarrel Bubble Brush,"6590 Odell Pl, Boulder, CO 80301",40.0731847,-105.20016779999999,4.1,63,(303) 581-0227,ChIJxffO6zTwa4cRiYaU9bpT3b0,touchless car wash|brushless car wash,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL2l2k9mZsdAhqZiqs_hymoCDjaqRa8T8nqAPM4hAMdisewCueUgQ3tqRbZAYhcviBI2a9Xesro7dlEHwKqdQLJa7dsZe1N4VW7-xm2hNUUZAAEerRNgElBJ67_Sybp37OBdGd=w92-h92-k-no
low,63,Car Wash,"4501 Broadway, Boulder, CO 80304",40.0566129,-105.2827683,3.6,63,(303) 440-1302,ChIJf5Z_7OPua4cRI0aPeEcCHyM,touchless car wash|brushless car wash,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG04WJs-TevM6XkKZrPnzfxUKqEDof9Z5baa8sjYId-H0knh5Dzu5mFzVigzHxyYJge8fcEb5T9txS8zyRwsp19mx9Xluh1qsWXxKHO_VJGUtk9aZr7fG5WR12pBWS3YHvDNVv9=w80-h106-k-no
low,62,Premier Car Wash,"1071 Gravel Rd, Webster, NY 14580",43.202545099999995,-77.4975662,3.8,62,(585) 347-5995,ChIJ092-fBTJ1okRF-CfcXqjBBg,touchless car wash,rochester,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1-rnnOofIzBBcZ-D9Duu1qzsfy9Afu6v0dmXAixPsAd0kSbWSc1dyXcVRFVsQhwMcNhFbi45slTw8BPeeKN9QxnzM8WS5fH8-orWl1Ua8aiZhPEG0R_zlnXmVRG55WSyg3jaZFg=w122-h92-k-no
low,62,Spot Free Car Wash,"3990 E Broad St, Columbus, OH 43213",39.9753316,-82.8900506,3.5,62,,ChIJRUXnkWZiOIgRae4V5bcMhHE,laser car wash,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERH_BPgr1XEUmU8f_5FClcdSaftjDhW-XM7yfNdWXARsFmA2OtYtm3gQzNNnzEdbZhi3TanLclJZhM1f4qS0u1ugnIBSHW4h2b5LWPEEyN2fnkq_WXcpUsQTs99yK9DSInpIg6JQ=w163-h92-k-no
low,62,Pacific Carwash,"1639 W Foothill Blvd, Upland, CA 91786",34.107563,-117.6813201,2.6,62,(909) 949-1422,ChIJEUdwtA0xw4ARzH0VLXf_u7g,brushless car wash,inland-empire,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRqzvPDscDjuAoLNe7tDI7s_BJ1MIBnWoEemv6S56J9oU6iqDgcHsaOuN4F0M1VQFfMi7pc1NLUavfsaGGmh-HHX_HRUZDS93Rmy179SjVvNyJBFK7WpgNb4qac_XXH1BZomE=w122-h92-k-no
low,62,Keystone Car Wash,"Chambersburg, PA 17201",39.9290349,-77.64070199999999,4.1,62,,ChIJHwl7YIieyYkRGnvmmcLpirc,touchless car wash|brushless car wash,chambersburg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt0RdDnCEefdxGXIgeJoXIO-9fLusdrq_cf2npcCnh8_r99Njk4IqjuszEhXh8MGCIv-5qnYU2LMowMrtEegSj4_R3Byx6IC9KzV1q4UO1cusYF0tU0SakaSeeiOSonN2tUoU=w122-h92-k-no
low,61,Mt Nebo Car Wash,"305 Mt Nebo Rd, Pittsburgh, PA 15237",40.5349329,-80.0729234,2.7,61,,ChIJZUIbtcuKNIgRN2PNkKdvIoo,laser car wash,pittsburgh,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFThFyP4iaRrYdm0HwZH3I3TMRKHI_uKcnruoMzqRtpo83bVlD_31dYMm0157sF8x1tpr2_EKyUcRwkcG1MUZlwee9e_N6MC9VtSgHfAAIZ6QbhGFCzIyBe6M0B8BWIoxMuUbC=w92-h92-k-no
low,61,Tsunami Express Car Wash,"6900 S 27th St, Oak Creek, WI 53154",42.9201731,-87.94889289999999,3.9,61,(219) 213-6865,ChIJXUUAWPwTBYgRjpuCnygOUy8,brushless car wash,milwaukee,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCzIfWXruiGQOCV4d5MLC8KKSQ22LUYqeJtt2MLDCHlaxeidjj-MfdwLVONBisbCZmhC3KdyAm1kLVKyCvaXOkIdsIW8XAKjw834ZvXCgeAkNis5wlQL-BCMAhL-B-pyKXz0jw=w80-h120-k-no
high,60,Mr. Sudz Touchless Car Wash - W Broad.,"5560 W Broad St, Columbus, OH 43228",39.9519994,-83.14851019999999,4.1,24,(614) 881-5215,ChIJvws5YbyROIgRCU_C6tnUVtM,touchless car wash|laser car wash,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExhFimRLMuSZEX2kb-E30Qg4BCL_uRcBa0CMIKfuZB264aGds4qpuKEJWsOkOdqE5FKVLfpVzup25u1wprB4LI84lVI6RiyPxkFunvrEUuskLpZkxU4rFGE3ocKiFNTzVo_e3pFx906b7b=w80-h100-k-no
low,60,Xpress Car Wash,"Austin, TX 78745",30.2144785,-97.82893639999999,3.7,60,,ChIJjXnaRJ1LW4YRAxc8SPlnOYc,laser car wash|brushless car wash,austin,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiItw6kivfCLRSdq7cbAn7ZOMBqUIkd4U9GbOaO2unfK4VzA6aPk6Ltqvu6rDl9Hn2slATx2R9-Y4jLgr_zXtodRN-ykY3kvCyPuZG3k4evkAQgKbGwPz6McvaNqWApH9EG9XY=w139-h92-k-no
low,58,MegaWash,"1460 Military Rd, Buffalo, NY 14217",42.9772275,-78.8877637,4.2,58,(716) 783-9377,ChIJv6ONlf5s04kRCsgKv1ZEyJE,touchless car wash|brushless car wash,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjjMC0Rhtvwhy0mgtcxhn_HgBQJrsyKK0xwA0F5hZw_ETYfdgLqfb5QRKDTCIQ7UGILp2x_0cqQEGbZxrVuxmrVpxkM2nVzI_99o7vLeJNKSFtHgfw6D0qDo9FDSYwB0TncYiRNg=w80-h106-k-no
low,58,Metro Wash,"614 Allison-Bonnett Memorial Dr, Dolomite, AL 35061",33.4578288,-86.9577353,2.9,58,(888) 211-7934,ChIJdUK-UxfhiIgR5JgSE99h7AQ,brushless car wash,birmingham,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1axWx-UfdliZrgzCbMRFslOzvKbYt62CpPqYobLZH7TeCxpM6N-5aIi50IlSoFDgrPV5o8-rWWFzgQC0Cfc74aD1dRegTkHfvEwyybIqNHaoL95rlg7ZGOrxH9nZkE7W7FfIqmQ=w80-h106-k-no
low,58,Coach Lite Car Wash,"6230 N Hydraulic Ave, Park City, KS 67219",37.7965683,-97.3169788,2.9,58,(620) 983-2646,ChIJcwoinrEdu4cRJThUNr7PUAE,laser car wash,wichita,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcJPT_wBrjf6TbeiDJcZOgLrXUyiIiNrJ19YTIOFa6BJF1hXxtEimHQnN0ZovowUXawYUUCDbMe-C8WX4WGuK3o2JyGL8IwJK0cQcoM_4OkVE5fQYO5yF2XgZMMpsCDHoR7PaDCR3ueoWP=w121-h92-k-no
low,58,Bubble Machine Car Wash,"22235 Mission Blvd, Hayward, CA 94541",37.6756303,-122.0885816,3.6,58,(510) 582-1733,ChIJZShNcHyRj4ARo_KFlrMd9VI,touchless car wash|laser car wash|brushless car wash,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJRwy3IrjU8EaXPAhj8BVK4SApWoxFwKp8f_Q_jw39ctY7NTVI_GTWX-M7IM235ClUg0jLF0S7LwdhNByWsYEDdhn10_7a7F7wAKq8OW2uXngUWNIssxtJ4V6KkuLLA9V9RUhp=w80-h106-k-no
low,58,Tornado Car Wash,"8350 Leighton Ave, Lincoln, NE 68507",40.8361556,-96.6063934,3.9,58,(402) 884-7111,ChIJz8VVZKe9locRoSTUq4fktdI,laser car wash,lincoln,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHN3Gpgbx4nwojnPjw7Oua4RjBnlc_qqSWssK-f6SRxYZ80AxirkaLNbZFBBeT3HgdQ1pWoPNFYTspaGdCAOqKuv4UOVo3vpP2JcbtYGWDzCEmNkfrhw2fGKVEi9SCUSFwdFkbbg=w138-h92-k-no
low,58,Rogue River Self Service Car Wash,"Rogue River, OR 97537",42.43148,-123.16215369999999,3.9,58,,ChIJCaDYr3x_xVQRvrZr7rmE5Ec,touchless car wash|laser car wash|brushless car wash,medford-or,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTw7xUwlfhL9G61EJCf4obJBWpploHEWvJ_XDxZNd58dkGS9be28H7eGsGBWETWElseUTyPhztHMmdW4q47D1GkXbzhQNCqSWUfnEV_j6EneR_ZqdUbjQraNV0vW10XhLX43UvBw=w122-h92-k-no
low,58,Fischer's Car Wash,"30 Frank Blvd, Akron, OH 44313",41.1126923,-81.57824649999999,4.5,48,(330) 864-4704,ChIJ-8du0BTXMIgRR1_0_nd7sjg,laser car wash,akron,
low,57,Rapid Car Wash,"23198 Miles Rd, Bedford Heights, OH 44128",41.4236538,-81.5154203,3.1,57,,ChIJQ3H442EdMYgRflYv_0OjI2E,brushless car wash,cleveland,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIFDswzjV6JPMf-HnSU5pEMR88DbW9i7uzMupX5B93cLDYN-ToKZvm6qnrT3Ea61cE90jYEvJPJkEpw8o7ztdy93I9b1hSHQDdtg-eMwPpfjR-sSI_tbjCZSGGo10TcEf69as=w122-h92-k-no
low,56,Whale of A Wash,"1358 Ridge Rd, Buffalo, NY 14218",42.8284374,-78.80183799999999,2.7,56,,ChIJMeErgloO04kRXUDFvQwbDio,laser car wash,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgTB3szw_XVCxohX91IwdlxBbWAHT1Ez_hOoIg24ZQ4b6bHMMQ947s5u86v0YMc51XXIakUl5Ho-npAL1YzMTKqH3L292pcZapQ4018FxX2bsXmsvGCiiZ658FhcWJM4r_9rGjLQ=w80-h106-k-no
low,56,Outlet Car Wash,"1402 Outlet Collection Way, Algona, WA 98001",47.296160699999994,-122.25049159999999,3.6,56,(253) 804-0871,ChIJt1IN-gVYkFQRgm3upXfHTv4,laser car wash,chambersburg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdKgS5utZI5_CWjXGmIPxXAGRPZM9fL3lvEvEypNUc21TQFifG0myjM0ZdXW9TJfhVXuaq4AMUdFHqNayqivRt0E9pETca1O44QyYoXeYMDfp6bRIfRPvb4mL8dGCWoLaT8eYj=w122-h92-k-no
low,56,E-Z Clean Car Wash,"519 N Mountain Ave, Upland, CA 91786",34.099993999999995,-117.67061199999999,4.6,47,,ChIJGXXCcmkxw4ARl69f5FtD7cw,laser car wash,inland-empire,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBUiMDMktG22JV3twLl0akIIFXtBHCBZSDbui8tu35WEmhCpdfRxuG73sXNIiZyl5W6xV-2cAIycaD4PKtBEDMv32iY9wSRkkfuVZ39HP9bjbgTazFGitPgGMMewK50JFOO3mS=w122-h92-k-no
high,55,Touch Free Car Wash,"857 Bald Hill Rd, Warwick, RI 02886",41.7151132,-71.4883874,2.4,22,,ChIJYQ_Wb41L5IkRuB8kgesGCFI,brushless car wash,providence,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBdY3A57nDqRBlglta6DQsUzo4EBme2t7rSMbjFoNbTI2gY3LeQI4rePRa_p4O2S63KoM1PGyX52dzEhU_4kFs36z1t4YXHEDRf7NZMYyOrEghfWqxJa-ii6QVi7WZZCV5ppU=w80-h142-k-no
high,55,Touchless Automatic,"3121 S 2nd St, Cabot, AR 72023",34.9476687,-92.0599787,3.2,22,,ChIJybO-R6Tu0ocRt1Gkhmg8ins,laser car wash,little-rock,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAre6djCAaOSkEb2ad558WlRKpSPuAfwmNtd3VIiPyN0AK3H8IOMpHhpyroxmDgcnru3k1fQxgD7OhY0aKFWG0bPJIYcflWjlMTKcjE94rLPEgTq-q8P2wgGTIMNcI06ToBt0V=w80-h106-k-no
low,55,Car Wash,"3104 Court St, Syracuse, NY 13206",43.0821847,-76.122764,2.9,55,,ChIJgcMpeo7y2YkRVrjB3UOWoWw,laser car wash|brushless car wash,syracuse,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lw7G0BVYdtsoKfBrtGLYeQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=256.99265&pitch=0&thumbfov=100
low,55,Expert Truck and RV Wash,"5746 Crater Lake Ave, Central Point, OR 97502",42.3970503,-122.8530164,4.2,55,(541) 601-7392,ChIJNSt2enh9z1QRvj-Af5ApMkA,touchless car wash|laser car wash,medford-or,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9j9M5TjE673QBRzxEzEscxMgV2-yE8IFyuXjht9DQBM700qJfqwPTXZSogvtv1ltHtu_1cbeSLjhJCf4Zle411S8T_5XWO8UEBh996t6sYzImRxkZpZl7RUuvOTqnG2ltgEnJbg=w80-h106-k-no
low,55,Surf Thru Express Car Wash,"3631 Crater Lake Ave, Medford, OR 97504",42.368809999999996,-122.8552979,3.7,55,(541) 201-2090,ChIJY3_zUYx7z1QR4GM37QYKr9o,touchless car wash|laser car wash|brushless car wash,medford-or,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ1QNjpYK0J7DeLv4Q7cC1XoumjsTPjxBsBJ3gaACDAoj_krFkxtJxRESEWjf2SHiuDOvQZWujXNu-QhP0StzjUWjNKaqGmiGe4FiYx14DNA3N8svv1HDKzpv44OqwcuqmlXIO=w122-h92-k-no
low,55,South Park Car Wash,"612 Missouri Ave, Longmont, CO 80501",40.1453798,-105.1034439,3.3,55,,ChIJ4e8Iq1v5a4cRp4qWrfXmYCQ,touchless car wash,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFxm9YEAJajCcEpM3hfblYisrc4WMNSd9EWcvbfCrAnuosuIpLgfvziiEi2oqwf1B0hKL9NsIHzwszecrFSCxwognDyClCk0lgjzErGGHV1mzE6tQkOvlMj_OmpW3HHb5WwvGW=w163-h92-k-no
low,55,Koala Wash Car Wash,"13131 Fort St, Omaha, NE 68164",41.306094,-96.11818,4.5,46,(402) 707-0044,ChIJwembEavtk4cRPvUmgNnfreY,touchless car wash|brushless car wash,omaha,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEncoITg6eR550m5hn0GJw81qOzSCaD4Wml9YfAIkyi5x1V8Fz9f_lW1HVQYDgrfeZ_7Nl4qht0ozp8Hn1PIRsC_PtNbrJjyvr0EovlY4ZDVE2ssICUvXMSrscCOXGqX7BZV23EWK1ZVnjO=w122-h92-k-no
high,54,A-Bay Laserwash,"1906 Sardis Rd N, Charlotte, NC 28270",35.1404826,-80.73429349999999,4.6,18,(704) 339-0234,ChIJXw7rbkMhVIgRGrprNVK6_q4,laser car wash,charlotte,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMUk00UfGxAC71HonrVYR8aS8SdUEX3Sep2jD-jXxXKtjv50lGXnYs1ywMGIHoVjJ5NPwCo2JdUBVBrMrgGobygn1QtG7Qk1DE8q2v3-aQGSTFpqsoyRJZ3jcZEbT1IK7R0Gm2bQ=w122-h92-k-no
low,54,Posh Wash Auto Wash,"65 Manton Ave, Providence, RI 02909",41.8188367,-71.44471039999999,3.5,54,(508) 865-1092,ChIJYy2IHpFF5IkRJx98HqT3Uz8,laser car wash|brushless car wash,providence,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUVmfGGUlPJtS2eb0CWHSr7nyYloeyjuZTXdG1RSbtH7hLQvYO_oW0DrcvgsKQuAJ749x_QjkbYrc-6E79ccNRAIXrLtPHbkrAn0bxdo3WAE3s3jaQKw-Hrno_nQOnSKIfforRYg=w163-h92-k-no
low,54,Springhill Carwash,"5550 Village Loop, Benton, AR 72019",34.6334701,-92.5155643,3.6,54,(501) 847-3699,ChIJLdoNExRXzYcRtFe7-3dhqDM,touchless car wash,little-rock,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHspmj6GMiIL1P2xsJHum4CLvdJqvcyuViZ4PhxG0AmXvMbKSN4fTmiqZ-BDATYazQdFYAh_i9bQ_eobDvDc5W8oX2rvtYrTt_sDa3fVSvelflnA7nUHn6MJteG1L-fZw5UnLamZYVkq7ZN=w103-h92-k-no
low,54,Car Wash,"11230 OR-62, Eagle Point, OR 97524",42.473467899999996,-122.81128899999999,3.9,54,,ChIJJdx1tQFiz1QR9R41PGe0OQw,laser car wash,medford-or,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKxtx2FNzitNabaCDFr1h3PXvD6ImVPe1bKFWxb2wh8hDOUaZLWVB_rzIGzu4BKj39tiGtuYE8eq_WogZ75OZwaRyP46qU9qQikq8a0ltBNYi1gFJTlUFBN2uiEhrZLERcb2YBxQ=w122-h92-k-no
high,53,Touchfree Car Wash,"10860 Miromar Outlet Dr, Estero, FL 33928",26.4365421,-81.7713739,3,21,,ChIJb4sLzzYR24gRppbDMlVEcGs,laser car wash,fort-myers,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYcfvugm6G06_3bLNavHWvGTaaQo9O7sMEDZP0Gr46dwsIseEqT44Iq2Z5Y-0LDUnZCn-vP8ku2wVOy3rtTauHK-UqB3GJbUFbj_rivjL0mcId7Nob9XmCU3PxZxSLpXQeM6afOTtPcp0x=w80-h177-k-no
low,53,Blue Falls Car Wash,"580 Ridgewood Crossing Dr, Akron, OH 44333",41.112712699999996,-81.61297929999999,3.1,53,(330) 664-1481,ChIJw93d6cjQMIgRlTzvy6-6R2w,laser car wash,akron,
