place_id,name,address,lat,lng,rating,reviews,phone,types,open_state,queriesMatched,metrosMatched,metrosMatchedCount,nameIsTouchless,firstFoundMetro,thumbnail
ChIJ6-Y4M1lBE4cRKFCJPKuacnw,Carefree Car Wash,"631 Carson Blvd, Fountain, CO 80817",38.731707199999995,-104.726789,3.4,102,,Car wash,,touchless car wash,colorado-springs,1,false,colorado-springs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpuvZol7QasmSWKpK2bormXcVRTGjEV0WpPcwcdRGOLD3yPKh7CEgXRTsh9BreuqHrow0O1lvb48u24tAaD4g7aes_DrBNbyHVNvi3wXOXpcRAjIHwyWpeAo75vuHd-KOVse1cuw=w80-h106-k-no
ChIJVWlYWCpTkFQRr3eDZotgwdg,Speedi Carwash,"5003 N Pearl St, Ruston, WA 98407",47.2964103,-122.51530989999999,4.3,102,(253) 759-3285,Car wash,Open · Closes 10 PM,laser car wash|brushless car wash,tacoma,1,false,tacoma,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGarYJYEX4R4cLkFkCSFbzq7dOL6HXL216VzFNKuKRzmo8a-8Se6L_qVp6yALckvUCqdjTFoqUrA8PycIOliQt76pM_jNhvZ0NRs_MFfWkRFehUm5bkAYET_B_ijTOYBG0Rt6dHTg=w80-h106-k-no
ChIJlWy5xemFO4gR3fYTJ1oRFXo,Walbridge Car Wash,"30410 Drouillard Rd, Walbridge, OH 43465",41.595808399999996,-83.4928979,4.1,99,,Car wash,Open 24 hours,touchless car wash|brushless car wash,toledo,1,false,toledo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtMO2NvDKs2AYkCMnzyHoRsIfFLIUAwtyBNwLsdgflEgG_svPMz7Eb-jshfxGmvHR-y3KKmnQ-aD5OCcakL4rA_Sy7pxDRZz6Wo40Rciq-ZyZEsJKn98BV1CGLjuolq8f6JKs=w163-h92-k-no
ChIJwUn_E6XJRIYRuu_dy5g78lw,Speedy Car Wash,"5725 E Parmer Ln, Manor, TX 78653",30.368384199999998,-97.6143051,4.1,99,(512) 521-0578,Car wash,Open · Closes 7 PM,laser car wash,austin,1,false,austin,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQn35omF8OdmF_NNYRLug0tMoF-r64jPNv0Xlo3-OVT_CY2fTZ9A-meaRxkhSgmdwoVWma3MtD0aiuMLe970JhKx2lirwlWi_LAeCZqehQc72wGH5Ud39WC-uHAiYZhAKuON_8=w80-h106-k-no
ChIJxbZRW_pz1oYREoboOpxSWcU,Car Wash - Prince Road,"1038 W Prince Rd, Tucson, AZ 85705",32.272361,-110.98990219999999,3.4,99,,Car wash,,brushless car wash,tucson,1,false,tucson,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHC_lHjAJp34xJ_3hP23JOc5P-HOcCzkbV1dtdhRhLKDqXbrcnvmBQV9Qu_9s5YOrY4U6pPUfiaFogn4HrnCZMUx-G6MCjsm2X7615VyO5EUexvHxkUXelLdzTXL6E5NmEQLA7jk3xHu9MZ=w80-h106-k-no
ChIJzRxWFxQCU4gRGght3zl0Hhc,Prestige Car Wash,"2207 Oak Ridge Rd A, Oak Ridge, NC 27310",36.172827,-79.9918083,2.8,99,(336) 643-3661,Self service car wash,Open 24 hours,touchless car wash|brushless car wash,greensboro,1,false,greensboro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqgxWWrLV3QxWrQmip2OfH7XieEMmhDj50NhT5VottoUD9EmHRJ1AE6NI2lspK5COQXralhZpaQ_kV-YzWzfYSUXVJ8AbLps4_mcSVGXYv7OeK1EZKpKJLpw1QIN8SyewUL4wPIg=w80-h142-k-no
ChIJP9UBOBqef4gRESXUY9BeXFg,Galleria Car Wash,"8990 Country Bridge Rd, Memphis, TN 38133",35.2057067,-89.7626525,3.9,98,(901) 230-6510,Car wash,,brushless car wash,memphis,1,false,memphis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSaZvMa-wk4GFwMhq9Uh8tFvMIKaPBDo5y5ZljDtahjwefy5-03EPmU92w-2grGe_9M8OScRG014ElJeogFEKID2V8cw-DjRy_H_N9JpcasnzlDy_PKJ8q9Z6wyZfMjzRGjuhD=w122-h92-k-no
ChIJiZr2Yr9b5IkRxCUppUWScNY,Freeway Car Wash,"250 Newport Ave, Rumford, RI 02916",41.8522746,-71.354158,4.2,97,(401) 541-5700,Car wash,Open · Closes 6 PM,touchless car wash,providence,1,false,providence,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWkLLONsk3Ns3HZTkZhgephtj0gIe3lIBawDjKcRUskBBrGtVgZEzNyGq8biS81ji-OWTJ4ZA-UvNPy0V-RK4ZiKu0DbX9usVDjW85m5FLquUwHLVh5BpCOY7fb4d549QPTAX3=w138-h92-k-no
ChIJ-3CMtWsdiYgRyzV48Qbo-eE,Rumores Buggy Bath Car Wash,"994 Forestdale Blvd, Birmingham, AL 35214",33.5531989,-86.8858396,4.1,96,(205) 798-3850,Car wash,Open · Closes 7 PM,laser car wash|brushless car wash,birmingham,1,false,birmingham,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEotnApbiqVFBOQNa3uNVjoXAuSIrTE_L5L_3FYtdD5FI9UiWy9-6zCMP1T6zVU1fnDK08u2S9bSEThAY2YnznP4kQcQjhU1byQOqigI3xocd__PzNYmzkUi7fD4BOcK5GOxKmW=w122-h92-k-no
ChIJWWU-f5pH54YRznmBgsEsJ-0,Larry's Car Wash,"14531 Montana Ave, El Paso, TX 79938",31.818895899999998,-106.17653949999999,4.4,96,(915) 857-1050,Car wash|Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,el-paso,1,false,el-paso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7ygEhrXeJVFdtgFgwNOhGcurvRvC_cLWVaBsatSxUqGLKAuFOrCLqXlgbmdXdVwwjhkhTaR4ejqvHt9b09_Hv3LViVJoLsaipLsSgspqitVUJNsteARyphRO6UayA0ACSXHhl=w163-h92-k-no
ChIJY83lWT_PyIARcK92a9EslXI,Terrible Herbst Car Wash,"8132 S Las Vegas Blvd #100, Las Vegas, NV 89123",36.0419835,-115.17106729999999,3.2,96,(702) 897-7435,Car wash|Self service car wash,Open 24 hours,laser car wash|brushless car wash,las-vegas,1,false,las-vegas,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVPmkKsPwwGy9ARzZw8pqwE1t2D1-D-29lwGRwSeH1XW9HgasF9ENmA5VePrSM183ULN-gTt2VXv3sUNyAqQqispn_UqoSeesaq9WH-BuKnYSdgS8cHuy07v3ih4mnIk5DZzo=w163-h92-k-no
ChIJv8NpXJ9N5IkRavgWXYh2HWA,Washville Car Wash,"1312 Oaklawn Ave, Cranston, RI 02920",41.7331028,-71.4767105,4.2,95,(401) 414-7329,Car wash,Open · Closes 7 PM,laser car wash,providence,1,false,providence,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7h4p-dXP_dS-F3XiclLzcYi60a_023WUqYACq-4snuWhYEtUuWmnMSRfWwtkQSx_ibTqzGkEVELnhM1SV1NsXCZJNjyzRBUtSPEBN-qpy49wc8JA1f7ai7Aw5LDAByEurlzNl8g=w194-h92-k-no
ChIJH9cZIjGx1okRsJ4i0gAW6hE,Classy Chassy Carwash,"1985 Buffalo Rd, Rochester, NY 14624",43.147399,-77.706653,3,94,(866) 597-9448,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,rochester,1,false,rochester,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECIe4MtMYAa0fSPPI1Wy1tn9yMotS55X92iB9fH3ttSQY1He69_QwuDf5mHEYrHP6CX_cexZeQTGhFJQBzazn5QUEcG7tq7Rx3DrlsjMhmqC1wPiMpSkHTVKNNhbl84P_Q27GV=w122-h92-k-no
ChIJbXI8iBoQsocRz1ChCBLK2NQ,Car Wash 16Th St,"Oklahoma City, OK 73127",35.4871531,-97.6014873,2.6,94,,Car wash,Open 24 hours,laser car wash,oklahoma-city,1,false,oklahoma-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7JzTp7KwCP_EU35YgszBqMBM4JfURHbjjtqDF06_lR-Tux82b7T-SxixDesfY0Rfvok630H2dZyWXR1TdwnEXAjLTFF6WfAEIO8KWDLmzYCTx330QzdXIMUH4e1UBTVmdx8E=w122-h92-k-no
ChIJZYX70-Vr6oAROyLTFZ0QD5k,Spray Rite Car Wash,"2015 Niles St, Bakersfield, CA 93305",35.3764976,-118.9696723,4.4,94,,Car wash,Open 24 hours,brushless car wash,bakersfield,1,false,bakersfield,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECPpg0xEonVX9ogFGFBAjy6rpGlLFu7eQDGPQNJOGc7tt600WH8l0GDtbsQM50bk6HwRTz7EDKsvOS-fbo0v3nNvNn53Zq_aB653MjMV_s46ixqqb-2hWg_PNsiF-75LZsKPjGjQ=w80-h106-k-no
ChIJ5dN7S80YU4gRKqwFLPZK1F4,Bessemer Water Works,"1060 E Bessemer Ave, Greensboro, NC 27405",36.0849458,-79.7725335,3.8,94,(336) 852-3203,Car wash,Open 24 hours,touchless car wash,greensboro,1,false,greensboro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEetZ8_f7zTeEVSScZ-TTBQZi6LNJKtm5oQsLWu92tr7RdrYJEx8ufzFmC6FI4hN6aRtqJbxuBVbug1w6PTfthJaZgJid4oNwMdGVxvtnoeRnPPwReaziTmk43m08TzGE8otNvi=w80-h106-k-no
ChIJzQsFzoV5z1QRnnd5JTYr4c8,Self Car Wash,"2060 W Main St #2036, Medford, OR 97501",42.3240609,-122.8950986,3.5,94,,Self service car wash,,touchless car wash|laser car wash|brushless car wash,medford-or,1,false,medford-or,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkyerOhC00PECl33TiOoj_YIkDas6Qs5SWgvfEM0o6TktPuAH9y2zQYfTVLY6IevCp7K9ufhM_gIfTU3Rv_JA6f56sT3F2BemfPsgx2Iqk-t9xORigfAHwHGx8cFUsIrSB9XX1QQ=w122-h92-k-no
ChIJDQJMm00X9YgRRHki_xi0EnI,Clean Track Carwash,"3390 S Cobb Dr SE, Smyrna, GA 30080",33.870950199999996,-84.5287804,3.9,93,(678) 213-1294,Car wash,Open · Closes 7 PM,laser car wash|brushless car wash,atlanta,1,false,atlanta,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEP_wmHAMj_3XhGVbbaHs--w2xUvvoGxW6-fqGDkeHku5z8AfOuInr3KapKSaKBASq3J72DCkt23Xez2fliIvTcjvSzRiaatw9LdJVRal5ZbBxkT1ZjcYPPf8T3cNcPziulDIm2=w80-h106-k-no
ChIJy_Pr0JmtGYgRiquJLPR9QaQ,Knapp CarLovers Carwash,"1225 Knapp St NE, Grand Rapids, MI 49505",42.999238,-85.6391544,4.3,93,(616) 270-5430,Car wash|Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,grand-rapids,1,false,grand-rapids,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEowuhTlkWe8iXFKSd3-KT1VgA0J2cLam6rrTeUSiW0zw9yAWlx2utc87RAlrLmQ2VtYRuxHUh7yzNU1pPXCZOMN9HLzH4KjEk-qpF4qSVl8c0nk_w-1z2Z13dCXJeV6ceIP28D9Q=w92-h92-k-no
ChIJx-Fgfr5104kROl1h3wE4JZc,Dr. huggs Carwash,"6283 Transit Rd, Depew, NY 14043",42.926476799999996,-78.6961925,2.8,92,(716) 773-7839,Self service car wash,Open 24 hours,brushless car wash,buffalo,1,false,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOL66sg5lamyitG5uA7iV9LixnrSeKpJMfyV84wNq58kx5MtrPHOnOfYCjX0M0g4_-0xzKGqOvsuq48ujxRMWeP8ILMPlYsOfIulMPJIt6VxbYmB7kx-SGN0rpXL3Y4Q4g-K5J=w163-h92-k-no
ChIJ0bFOEzS-locRiaMmumtanTc,Power Wash,"3220 S 13th St, Lincoln, NE 68502",40.780289599999996,-96.7025532,3.9,91,,Self service car wash,Open 24 hours,laser car wash|brushless car wash,lincoln,1,false,lincoln,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh7KjOo8QRJB4P93wOpqqttUymRNhN1LSMadRUosagi9TqJ1JbltHsz_Q9Kcgp86-f6so4ddS2_ojOGFdRkxfnK9srWCRWvdF6taFepKP0Ob85GNd1VomLvVKekKRXPy8NOawu=w163-h92-k-no
ChIJo0km-tcVq4kRxQIDQSftUVQ,Usa Car Wash,"153 Rockfish Rd, Fayetteville, NC 28306",34.9767558,-78.9850252,4,91,,Self service car wash,Open now,laser car wash,fayetteville,1,false,fayetteville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrLuva3y-99UBG4nowanrkpWA7VKk0DdKHKOMQzqEBflVHXPpxnxtyci7DiuECY6NZdjhT8h3dBofQ62zy68pSPx1GCTzv-UyUfFv2zsA1AWcNnO1ZnQI_Rd4LhE-EFNd8vpUY=w163-h92-k-no
ChIJKxiEAoKrkYARFNZLuKkoBiY,24 Hour Coin Op Car Wash,"2236 Mitchell Rd, Ceres, CA 95307",37.5968266,-120.93834129999999,3.7,91,,Self service car wash,Open 24 hours,laser car wash|brushless car wash,modesto,1,false,modesto,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi0JlBv1IcfoeTX1hx2aFcOotP3gZvmvWvwOJDOX485ZoTTGHf7xzBL9nuCgAejKURytV57k_Z-DkLfoijo_3Mh8C4lNbSorcEsIwhapmzjSEh1hF4v_I_96WsVdVV_4JXft3Yyw=w122-h92-k-no
ChIJwWYHpR35NIgR9pVGp8DSQpE,Sheetz Car Wash,"4599 Library Rd, Bethel Park, PA 15102",40.351234,-80.0227386,3.9,90,,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,pittsburgh,1,false,pittsburgh,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZ6R1lT8vLJjO5nb9mrJ_pZbHoJGI0JKxrbZKzYaK2_l0IMYQRDRI8YnLE8xaoMxw4vc5a3PrXxuyZtmv0kduc3wWj6aLJ3XlaDXddBfQIXv_k5HSJNaUlY46BKOM7gCoCui14fw=w80-h106-k-no
ChIJ2Vrt7vGXB4gRGGd_w0JUITU,Aqua Shine Car Wash,"101 Brookwood Dr, Mt Horeb, WI 53572",43.0105624,-89.7133795,4.5,90,(608) 437-9274,Car wash,Open 24 hours,touchless car wash,madison,1,false,madison,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6oKJLv5CxsSYwYYP-zliXiyp2vryh0OS_ifJUN4az0vMbymBc8LGuMD9J8AdPPjpSxRAzsKgQouUBND3BB9-jVJW083lXKcOKsnAcp5VcWTMvdBxUdjzL-Vt1x8oZmZvPpDE=w163-h92-k-no
ChIJyy7aU86LUocRP5S50ZjdlFU,Super Car Wash Millcreek,"340 E 3900 S, Millcreek, UT 84107",40.6866153,-111.8811576,4.4,90,(801) 449-1850,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,salt-lake-city,1,false,salt-lake-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGku2ch9kkIUka2D699srf8isNbhVrWzmBjS07di6x3LvluyIPm8X8zlfDqm1cyzXF803693nIjKzMpV-s5dCUGCFsY-pRORNvWDU2MGNMh-cq8pSYLmKTYJtiClF5L5Ju6hx3F=w122-h92-k-no
ChIJweW6Nq7lFogRjM45yWajx2Y,Diamond Car Wash,"508 S Division St, Bristol, IN 46507",41.7174085,-85.8168958,3.5,90,,Self service car wash,Open now,brushless car wash,elkhart,1,false,elkhart,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWD9v4q_m7u64BOpZQqV_6EbE-IesLb6uvke_6Gh1LjbAazvY2zZNpfFxDFDu-eFKKOYGCk5v6HjXwkr-au4TQDnIQYAbFEK3ulorVov7w0G4JF9PBlhorO7e_y5kGm9Fv-jVZmA=w163-h92-k-no
ChIJQ7MoS7Ly2YkRHewab6kR7sA,Bubble-Up Car Wash,"6391 Thompson Rd, Syracuse, NY 13206",43.0802786,-76.0897458,2.6,89,(315) 382-4216,Self service car wash,Open 24 hours,laser car wash|brushless car wash,syracuse,1,false,syracuse,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9pjQjGunJKDGM6IdukfKbwzt817Nb7JqXvVUXbCvRn1HK0qdyipTebRTsjO7Kwi9lJ2quTm654kmRKN8tMGLwxxWSGjhrrozd7ygr-IHO9elUP_2SmMyIaidfYjQb5dqoZ1g7=w92-h92-k-no
ChIJOyuoN331yIkRK65OVRK9hoE,Spring Grove Car Wash,"100 Glenview Rd, Spring Grove, PA 17362",39.886700999999995,-76.862178,3.2,89,(717) 225-5996,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,york,1,false,york,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7i9KSRQLmzy1viLElR9eLuSUL4bx1wr1fIPGwlCEHDZnf9KZtAyB5ASKoTBJ-odQ5rJ9teouPcz9YsZXlMmHoHE6c3bH6JP5ZIvoaVVgrs9XxvGg1v9IOf4pVam0568ouHpfx=w122-h92-k-no
ChIJA2AlyKcV04kRlhIZ6IMRi8I,"Northern Touch Truck Wash of Fort Erie, ON","1637 Pettit Rd, Fort Erie, ON L2A 5M4, Canada",42.921104199999995,-78.96724689999999,4.4,88,+1 905-371-6342,Car wash,Open · Closes 10 PM,brushless car wash,buffalo,1,false,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-bKukqiqKjv0GyrCuNJl2CEFy31KAcjFPLY-v3zvfSthqMhb-YUEHz0xlpSd6e674AMKXiXV0XvxlREPnHtjreSyNItPjFDnyHXWDtug85UiP4LywBONaMNEaXnQM9wUmKA5K8A=w80-h106-k-no
ChIJERZK2jwlMYgReEDAhjr-m0w,The Big Car Wash,"800 S Water St, Kent, OH 44240",41.146172899999996,-81.358723,4.1,88,(330) 346-0671,Car wash,Open 24 hours,brushless car wash,akron,1,false,akron,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhUnmenXsrgeHqGe53cweMmu8ZTi8Vnsi1OnKpNYk7lJqLlxOjl1yDVGcLtNjo250RR_fZvI8EieNHfLWTR4BhW_nhD2B-TcjRK0lV-mMB9e8Cq6yZA8_ewEdWWG-VhD8CJwuZ=w80-h106-k-no
ChIJx5YDBWL3rlQRzTAJTlOKE7I,Mountain View Car Wash,"S1036212486, Boise, ID 83716",43.559646799999996,-116.16611359999999,2.9,88,,Self service car wash,,touchless car wash,boise,1,false,boise,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDlzfLCqXZa6RvQResPkufNyYwVhZnWRO7YEaZj3phC6cnzn3eJVBEvXBG7Ly2T1rA7iiSIyhhbXFal_3E3b_I7gjMQMMO6iy3QYvkbG974KJPmvs1MnCz1CDsqbAzYvbVVUYmvw=w80-h106-k-no
ChIJ31QheCsZU4gRF2GI_KDiydw,Cardinal Water Works,"5719 Inman Rd, Greensboro, NC 27410",36.124593,-79.907422,4.2,88,(336) 852-3203,Car wash|Self service car wash,Open 24 hours,touchless car wash|brushless car wash,greensboro,1,false,greensboro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY8u8m39nAoXeO_SeR-6gBzFHemc6bU-wiKSgnqonLflNEygpHhsQRoawPUjcy-AmzHbxLzPTrNmffXRDc4mhcLB3HvFDqRYJdA9V8NpxXs9CoKdOvm_7c9xUCFBgpBRurOJdGXA=w143-h92-k-no
ChIJC4itGq-21okRFt2oxESRhTc,Classy Chassy Carwash,"630 Ridge Rd W, West Ridge Plaza, Rochester, NY 14615",43.203424,-77.64435,3.3,87,(585) 205-8356,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,rochester,1,false,rochester,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8UYEd9ThopkPeSS_6Esn8JWk360bFGiZR5YTPJjN5JJnam32UiLHx_1-MYoJKe6KvYubntOw4HzUW8JdmHq2lvEKfbnwoGqMBHpZNsWa8LCZ2p9NAwTlfymYDiRXFhhdTCJ4=w92-h92-k-no
ChIJZx_b9ysByIkRX4R8px2bDEU,Micky’s Car Wash,"2604 N Snyder Ave, Edgemere, MD 21219",39.234619099999996,-76.4561538,4.3,87,(410) 790-1055,Car wash,Open 24 hours,laser car wash|brushless car wash,baltimore,1,false,baltimore,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE00nf16bLXYH2TO5xClT6JWrwNDWju3YuXpOBKwOskBXftUGIG2bEbk6R4pCideHLWjb8r9Gc-zHgyxYCWgdUFc01lYPSrtaNB5w98PXqv5mO5vw1zD5nwYyMwMcirY_7vjSA=w80-h106-k-no
ChIJSSQda9aSOIgRT9aBJptwge4,Self Service Car Wash,"215 W Bridge St, Dublin, OH 43017",40.0985466,-83.12054429999999,3.8,87,,Self service car wash,Open 24 hours,laser car wash,columbus,1,false,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNd2p1TM8AHKFXQN9o2gf58GbGeQyVCmKwTjFS7GSJKVsmXZvRGFy9nZlOWf-jw7BsiqlsRP1bkB4X8IIcfESdVLApu-L8fut28IQA70jg9udA95hUqysl8u2TQOSgk5DcYVE=w80-h142-k-no
ChIJ7ebtEZIAB4gRqMMf00Bs1bU,Ultimate Express Car Wash,"300 S Division St, Waunakee, WI 53597",43.1887763,-89.44649919999999,4.4,87,,Self service car wash,Open · Closes 8 PM,touchless car wash|laser car wash|brushless car wash,madison,1,false,madison,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGO4YZ3nUp7a4aid1R9Gu6YKE45XTvetUKSOxooa2hgqrUganaaDz6KD_VNQEphT_7aYniTMBMXvWk3u3HUKOOMfAQ0jY7ZQ2TwCjZXZ1GPfo-r8ToHfmhgx74N-atyPdIYFQfEnQ=w122-h92-k-no
ChIJ72ETCHkKZYYR3Ds2l5MZ47g,Lucy's Car Wash,"1207 S Cage Blvd, Pharr, TX 78577",26.1825938,-98.1856906,4.2,87,(956) 783-3968,Car wash,Open · Closes 6 PM,laser car wash,mcallen,1,false,mcallen,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpUQlTryhPJTldvEfJmCCQAyvsorbJ8-vYL9FP6Rexu1QxJ65Fkgb2glXkK8WZmMb5yJtnudNysulDRr79JJkUo-UYg20-aTIZjzomWbgdnh5g1OxXgYux0XczEtX2v8lOsuHOJQ=w80-h106-k-no
ChIJkcEiFoiGj4ARox-9JN-PHfs,Car Wash,"612 High St, Oakland, CA 94601",37.767288799999996,-122.22097489999999,4,87,,Car wash,Closed · Opens 9 AM,laser car wash|brushless car wash,san-francisco,1,false,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFUtp0Oytr9xrVQMJErut_MxnfzTJObJOIekcwBPRUEriJulXX1HzdFj60DRGOd2q8do60bPw9-u5A0q-6E_tjbXwYkVJvvWEdb3jxEpKepqANtDUgygs4k6TuMsxzrjs-sCyc=w92-h92-k-no
ChIJ25JQezEU04kRUipxt1XBwUU,Crescent Park Car Wash,"1405 Dominion Rd, Fort Erie, ON L2A 1J8, Canada",42.885816399999996,-78.9672507,3.7,86,+1 905-994-9274,Self service car wash,Open 24 hours,touchless car wash|laser car wash,buffalo,1,false,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYr6guVBamrkFJwfQ38P_zunAcARrGlRB4o9YFCPAQUYeb2oUKRcLbuq8Ur54KnTR54mJS175OXq_03sHAjuSRGUZS9T3nsGR6-ND_fLhDLFFCKx0sFwoghJwkq0FRKEjyxkRP=w80-h168-k-no
ChIJne_tZ7OTOIgRi9FGC7Wt8nw,Hydro-Spray Car Wash,"4865 Sawmill Rd, Columbus, OH 43235",40.0688327,-83.0935513,2.7,86,,Car wash,Open 24 hours,touchless car wash,columbus,1,false,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaENCXfBQz6ex3exFfgHRnfe3BUiWKj41syVcqANF8obOPcok7uFzp7E-sWwWpmUENlq8Lrhj4QOcDUeTO51bzX7E2rfwZ-ok4RB1Zl3Cs9c5g-c-KMAHEDN203ESke6OcegMP-frqbjWl=w80-h142-k-no
ChIJ5x1UFEfOyIAR_4Wz0FTpsrk,Terrible Herbst Exterior Car Wash,"9345 South Eastern Avenue #200 &, Serene Dr, Las Vegas, NV 89123",36.019275199999996,-115.11945209999999,3.5,86,(702) 614-9750,Car wash,Open 24 hours,brushless car wash,las-vegas,1,false,las-vegas,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4D4z_VvHrrKRwhMwtcp3nWnWE6FxCBIKoH5upaJXwiNwa77hUHNOfCGjFZwC5TlsP-nvcN_XUvyU53fgpCt9uH7IIXDTyqd0jEEkqyzZrZ2h_OcMhqd2l2BEsACL_KwAFily-=w122-h92-k-no
ChIJxfCZO5NHmYARJa4cI9OcWJA,Sure Clean Car Wash - 7th St.,"5035 W 7th St, Reno, NV 89523",39.5370748,-119.8655982,2.6,86,(775) 787-6498,Car wash,Open 24 hours,touchless car wash|brushless car wash,reno,1,false,reno,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmaUMs17cAteU4UKpYgt6K_JtFLi1m0Dj1wSHo8i_RgIuRCK7rwOLhjULQ-BJeNZc27KIOi2fI8GeB5ZCT1qmmx6mhHqYxq4zrV9Qf8tYiodv1nuauzr7fMAu5i2ZRdUDmiEzguQ=w138-h92-k-no
ChIJactj2lUJkIARmFLews9YAj4,Kwik Karwash,"7817 Kelley Dr, Stockton, CA 95207",38.0206546,-121.3563849,4.3,86,,Self service car wash,Open 24 hours,laser car wash|brushless car wash,stockton,1,false,stockton,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhgQ9jGFTNSbaoMsQzeYhZmelgXCEbVP95sO7s6b4NSww9oKJ3o8BvrI02rNBpw8DKAKqDjNNLRJiuyukOdIAQIOMPmerMoqiXaJzloe04l-oD_p8fh2ZRO43jH6Iez8EW_EE_PqQdcmQ=w122-h92-k-no
ChIJw7LhlUUZyIkRkLTMXNRT6dQ,Sudsville's Express Car wash,"6667 Security Blvd, Woodlawn, MD 21207",39.311390599999996,-76.7395275,4.6,85,(410) 645-8296,Car wash,Open · Closes 8 PM,touchless car wash,baltimore,1,false,baltimore,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFZzsTkhGTw__Bh1l8Org_FOCHGvtm_4uMgrgWZY2wW380v52s40002LB1xxNkTdXWyiiQ0SY0Ml9q7vZtUIx6XFGpsiwRbJydHmx56N6EAUtLrzsY69wjBX5gr1rzMfcfcXmp=w80-h106-k-no
ChIJw38U0oa32YgR1YfgjO9L88E,Laser Carwash,"1601 Coral Wy, Coral Gables, FL 33145",25.751309799999998,-80.2203309,3.6,85,(305) 854-7887,Car wash,Open now,laser car wash|brushless car wash,miami,1,false,miami,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdbU7clMDGMpLXIyVfE9YmfrlxqvsgHFPVp5c3hcHq1Hyyekphno3HIwpsRrHKFGuBY3MPrlU3JZv8x-Ul80XEddaK2Y09DYsGj9UYxxiVloF33iBJ4jsMxGeRQIBhhVwknOtl=w80-h106-k-no
ChIJ1wQif28fU4gRV0dOtsRrj4U,Razor Car Wash,"2101 E Cone Blvd, Greensboro, NC 27405",36.1129064,-79.7510922,3.7,85,(336) 954-5001,Car wash,Open 24 hours,brushless car wash,greensboro,1,false,greensboro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGs8lyTPdhRjiZSf9J2kBZsgCCr2u2EX5RpiWiIcBjt2c_Q2NJ7FYR6yvpuLOdS3RAlEvoVNSJT0wXnIeLl3LIJh0dtKmuv3yz_d7awv1qkW9bi2hO1f64UxF7nhu_u9xcBKIfNPw=w163-h92-k-no
